ID_HEX|JAPONÊS|TRADUÇÃO|NOTAS
0x11F64|ブライ「あのジジイには　解け老ゃい神のブライにかかれば 赤子の手を　ひねるようなもの。 ブライ「……が　それでは　あまりに 簡単すぎますので。ここはひとつ だまっていることに　しましょう。||
0x11F65|クリフト「大事そうな物なのに ひょいと　旅人にくれるだなんて お金持ちのやる事は　わかりません。||
0x11F66|トルネコ「宝の地図かあ！ ゾクゾクしますね。 何が　隠してあるんだろう。||
0x11F67|マーニャ「やった！　宝の地図よっ！ お宝　お宝～っ♪ さっそく探しに行きましょっ！||
0x11F68|ライアン「腕だめしなら||
0x11F69|さ庭。ルわじ||
0x11F6A|クリフトちらべは　どうもいけません。 みなさんに　おまかせします。||
0x11F6B|アリーナ「…………。 アリーナ「ごめん！ わたし　こういうの苦手！ 相談されても　困るのよっ。||
0x11F6C|トルネコ「これは　もう一度 話を　聞いてみなくては！ だって気になるじゃないですか！||
0x11F6D|ミネア「ヒルタン老人の入れ歯 ゆるいのか　ときどき こっちに飛んできそうで……。 ミネア「え？　話の内ら！しっも ごめんなさい　入れ歯が気になって 聞いてませんでした。||
0x11F6E|マーニャ「あの話し方　気にいらないわっ。 でも　くなワしくな感れ相手はだって　お金持ちですもん。 マーニャ「なんとか　とりいって じいさんが　隠してるものを せしめてやりましょ！||
0x11F6F|ブライ「ほー。あれが　この間まで みなさんと旅をしていた者ですか。 毒にも薬にもならんような男ですな。||
0x11F70|トルネコ「うーん　あんなに熱心に 授業を受けて。 ホフマンさん　がんばってますね。||
0x11F71|マーニャ「ちょっと　ちょっと！ 見た！？　あの　ホフマンの顔！ ムカツクわねーっ。 マーニャ「このマーニャ様といっしょに 旅してた時より　うれしそうって どういうことよ！　まったくぅ！||
0x11F72|ブライ「およそ　商人というものは 口先||
0x11F73|。は。で　くだらん物を 高く　売りつけるもの。 ブライ「ヒルタンとやらも　こうして どうでもいい格言で　高い金を しぼりとっているのでしょう。||
0x11F74|トルネコ「うちの　ポポロも 私のあとを　ついでくれるかなあ。||
0x11F75|マーニャ「もしかして　この女も ヒルタン老人をねらって！？ 地味顔のくせに　あなどれないわっ。||
0x11F76|ブライ「よく　アリーナさまも 家庭教師の前で　いねむりしていた ものです。フーム。なつかしや。||
0x11F77|ミネア「う　うるさいイビキ……。 しかも汗くさいし。 あの人　家に||
0x11F78|ル||
0x11F79|のかしら？||
0x11F7A|ミネア「……姉さん。 ヨダレ　たれてるわよ。||
0x11F7B|トルネコ「ヒルタン老人の若い頃って きっと私みたいだったんでしょうね。 ねっ　ねっ　ねっ？||
0x11F7C|マーニャ「いろんな宝物って　やっぱ 宝石とか　お金とか　お金とか お金とか　お金とか……！？||
0x11F7D|ブライ「商売の神様だか知らんが ただの　いなかじじい。 わしの気品には　勝てんでしょうな。||
0x11F7E|マーニャ「もう　顔がシワシワでも ヨボヨボでも　ヘゲヘゲでも あたし　なんでもオッケーよ！ マーニャ「さあ！　はやく　その ヒルタンのおじいさまに 会いに行ってみましょっ！||
0x11F7F|トルネコ「いつか私も　町をひとつ 作っちゃうくらいの りっぱな商人になりたいものです。 トルネコ「弟子入りしたホフマンさんが うらやましいですよ。||
0x11F80|マーニャ「町ぜんぶが　つまり ヒルタン老人のものってわけね！ うわっ　い　いくらになるの！？ マーニャ「あたしの借金を返して 軽ーく　おつりが来るわよねっ。 ゴクッ。いいかも……。||
0x11F81|ブライ「パデキア探しか……。 たかだか従者の　ぶんざいで えらく手間をとらせおって。フーム。||
0x11F82|ブライ「姫さまを　お守りするはずが 逆に　姫さまに薬を探させるとは まったく　ふがいない！ ブライ「クリフトのアホめ。 さっさと病を治して　きつーく 説教して　やらねば！||
0x11F83|トルネコ「パデキア　パデキアねえ？ 聞いたことがなもさなに ものだ。||
0x11F84|ミネア「伝説の薬草　パデキアなら 昔　お父さんの魔法書で 見たことがあります。 ミネア「どんな重い病も　たちまち 治してしまうそうです。 ただ　なかなか手に入らないとか。||
0x11F85|トルネコ「商人仲間の間では ヒルタン老人は　有名ですよ。 なんたって　商売の神さまですから！||
0x11F86|マーニャ「どーのくらいお金を ためこんでるのかしら？ その　ヒルタンってじいさん。 マーニャ「気になるわね……。||
0x11F87|ブライ「この年で　若い娘と旅するとは ときめきますな。ほっほっほ。 ブライ「む？　アリーナ姫さまは 違うのかと？ うーむ　あの方の場合　色々と……。||
0x11F88|ブライ「クリフトのアホめの病は どこぞの国の　薬でなくては 治せないとか。 ブライ「さあ！　われらも急いで 姫さまを　追いかけましょうぞ！||
0x11F89|トルネコ「ホフマンさんとは もう少し　いろいろと 話が　してみたかったなあ。||
0x11F8A|トルネコ「ほほう。ここが　あの 名高い　ヒルタン老人の町！ いやーっ　うれしいですねえ。||
0x11F8B|ミネア「この町に　来たのは けして　偶然ではありません。 そう　我々は　導かれて来た……。 ミネア「感じます。あの||
0x11F8C|のさ ！いたましょう　心のままに。 運命が　待っています。||
0x11F8D|マーニャ「ホフマンがいた時は 重い荷物も　ぜーんぶ 持ってくれたのにいー。 マーニャ「あー　つかれたっ。 ねえねえ　もう休みましょうよ。||
0x11F8E|マーニャ「ヒルタン老人ってさーあ たしか　まだ　独身よね？ マーニャ「うん！　イケる！ うふふっ　何の話かって？ 男は顔じゃない　ってコト。||
0x11F8F|ミネア「ホフマンさんの夢。 かなうといいですね。 ねっ　<HERO>さん！||
0x11F90|うーん　やっぱり私も ヒルタン老人に　弟子入り してみようかなあー。||
0x11F91|前に　この宿で働いてた ホフマンを　知らないかって？ ああ　あいつなら出てったよ。 ここでの修行が　終わったから ヒルタン老人みたいに 新しい町を　作るんだって。 行き先？　さあ。 そこまでは　知らないな。||
0x11F92|ホフマンに　負けないように おれたち　もっと がんばらなくちゃな！||
0x11F93|今ごろ　ホフマン どこで　何をしているのかなあ。 人のいい　あいつのことだ きっと　うまくやってるとは 思うけど　心配だなあ。||
0x11F94|前にこの宿にいた　ホフマン？ ああ　あいつなら出て行ったよ。 もう　教えることはないから 自分の道を進めって ヒルタン老人に　言われたんだ。||
0x11F95|まじめに　働いていれば いつかきっと　いいことがある。 あのホフマンという若者。 きっと　成功すると思いますよ。||
0x11F96|わたしも　ヒルタン老人に 弟子入りしようと思って はるばる　来ましたが……。 修行は　きびしそうだし やっぱり　ふるさとに 帰ろうかなあ。||
0x11F97|オレなんて　もう５年も ずーっと　床そうじを させられてるっていうのに。 あのホフマンは　弟子入りして 間もないのに　もう店番かあ。 差をつけられちゃったなあ……。||
0x11F98|新しく　弟子入りした ホフマンってのは 本当に　いいやつだな。 初めて会った　相手でも すっかり信じちまう 素直なとこが　長所だぜ！||
0x11F99|あー　つかれたっ。 あれ？　新入りのホフマンのやつ まだ働いてるのか。えらいなあー。||
